order,id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,image_url,state,lat,long,posting_date
21138,7304384587,https://texarkana.craigslist.org/cto/d/texarkana-2014-gmc-acadia-denali/7304384587.html,texarkana,https://texarkana.craigslist.org,14900,2014,gmc,acadia denali,good,8 cylinders,gas,136000,clean,automatic,1GKKRTKD5EJ174832,fwd,SUV,grey,https://images.craigslist.org/01010_JtuUHQQB3Kz_0CI0t2_600x450.jpg,ar,33.431,-93.8765,2021-04-09T16:11:03-0500
21155,7303011306,https://texarkana.craigslist.org/ctd/d/atlanta-2011-chevy-chevrolet-camaro-ss/7303011306.html,texarkana,https://texarkana.craigslist.org,23590,2011,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,38905,clean,other,2G1FK1EJ8B9122277,rwd,coupe,red,https://images.craigslist.org/00808_92dgj08LDgxz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-07T05:11:15-0500
21156,7303011311,https://texarkana.craigslist.org/ctd/d/atlanta-2016-jeep-wrangler-unlimited/7303011311.html,texarkana,https://texarkana.craigslist.org,28990,2016,jeep,wrangler unlimited sahara,good,6 cylinders,gas,69856,clean,other,1C4BJWEG4GL330960,4wd,SUV,red,https://images.craigslist.org/00y0y_fmNauCoN2wGz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-07T05:11:16-0500
21161,7302490870,https://texarkana.craigslist.org/ctd/d/atlanta-2018-infiniti-qx60-35-sport/7302490870.html,texarkana,https://texarkana.craigslist.org,30990,2018,infiniti,qx60 3.5 sport utility,good,6 cylinders,gas,22821,clean,automatic,5N1DL0MN5JC501394,fwd,SUV,blue,https://images.craigslist.org/00909_3gcishzJWlxz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-06T05:11:29-0500
21163,7302490837,https://texarkana.craigslist.org/ctd/d/atlanta-2009-pontiac-solstice/7302490837.html,texarkana,https://texarkana.craigslist.org,17990,2009,pontiac,solstice convertible 2d,good,,other,46210,clean,other,1G2MB35B09Y100142,rwd,convertible,,https://images.craigslist.org/00X0X_gobE0HZESIBz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-06T05:11:20-0500
21165,7301956443,https://texarkana.craigslist.org/ctd/d/atlanta-2020-hyundai-sonata-se-sedan-4d/7301956443.html,texarkana,https://texarkana.craigslist.org,22990,2020,hyundai,sonata se sedan 4d,good,,gas,3066,clean,other,5NPEG4JAXLH051710,fwd,sedan,blue,https://images.craigslist.org/00u0u_eRGgkSql5lgz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-05T05:20:43-0500
21166,7301956417,https://texarkana.craigslist.org/ctd/d/atlanta-2018-lincoln-mkz-select-sedan/7301956417.html,texarkana,https://texarkana.craigslist.org,24590,2018,lincoln,mkz select sedan 4d,good,,gas,16081,clean,automatic,3LN6L5C91JR615484,fwd,sedan,white,https://images.craigslist.org/00R0R_iuWMpodqwtwz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-05T05:20:36-0500
21168,7301594873,https://texarkana.craigslist.org/ctd/d/atlanta-2019-acura-mdx-advance-pkg/7301594873.html,texarkana,https://texarkana.craigslist.org,40990,2019,acura,mdx advance pkg sport,good,6 cylinders,gas,12046,clean,other,5J8YD3H87KL002026,fwd,other,red,https://images.craigslist.org/00Z0Z_3VxYwv0tq9kz_0gw0co_600x450.jpg,ar,33.779214,-84.411811,2021-04-04T05:20:45-0500
21169,7301594863,https://texarkana.craigslist.org/ctd/d/atlanta-2020-volvo-s60-t5-momentum/7301594863.html,texarkana,https://texarkana.craigslist.org,30590,2020,volvo,s60 t5 momentum sedan 4d,good,,gas,12029,clean,other,7JR102FKXLG042696,fwd,sedan,red,https://images.craigslist.org/00x0x_15sbgnxCISvz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-04T05:20:41-0500
21170,7301594281,https://texarkana.craigslist.org/ctd/d/atlanta-2020-buick-enclave-avenir-sport/7301594281.html,texarkana,https://texarkana.craigslist.org,43990,2020,buick,enclave avenir sport,good,6 cylinders,gas,5217,clean,other,5GAERDKW5LJ239810,fwd,SUV,,https://images.craigslist.org/00p0p_63bRTztSoyz_0gw0co_600x450.jpg,ar,33.7865,-84.4454,2021-04-04T05:11:19-0500
21171,7316895739,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-hyundai-accent-se/7316895739.html,bakersfield,https://bakersfield.craigslist.org,16990,2018,hyundai,accent se sedan 4d,good,,gas,16930,clean,other,3KPC24A37JE034842,fwd,sedan,white,https://images.craigslist.org/00k0k_2G5SBDPenD1z_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T12:41:15-0700
21176,7316874004,https://bakersfield.craigslist.org/ctd/d/stanton-2003-chevrolet-silverado-3500/7316874004.html,bakersfield,https://bakersfield.craigslist.org,21950,2003,chevrolet,silverado 3500,excellent,8 cylinders,diesel,202537,clean,automatic,1GCJK33113F211259,4wd,truck,grey,https://images.craigslist.org/00m0m_9owDGrPLWKXz_0CI0t2_600x450.jpg,ca,33.794656,-117.992994,2021-05-04T12:04:51-0700
21178,7316859625,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-acura-tlx-35-sedan-4d/7316859625.html,bakersfield,https://bakersfield.craigslist.org,27590,2018,acura,tlx 3.5 sedan 4d,good,6 cylinders,gas,20420,clean,other,19UUB2F36JA005838,fwd,sedan,black,https://images.craigslist.org/00r0r_cyO57DXDL0Oz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T11:41:04-0700
21179,7316859795,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-vw-volkswagen-tiguan/7316859795.html,bakersfield,https://bakersfield.craigslist.org,21990,2018,volkswagen,tiguan 2.0t s sport,good,,gas,7233,clean,other,3VV1B7AX7JM125953,fwd,other,green,https://images.craigslist.org/00q0q_2Buq9dO9MVfz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T11:41:17-0700
21180,7316859734,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-gmc-terrain-sle-sport/7316859734.html,bakersfield,https://bakersfield.craigslist.org,22590,2018,gmc,terrain sle sport utility 4d,good,,gas,33826,clean,other,3GKALMEV4JL306702,fwd,other,,https://images.craigslist.org/00O0O_bqrAR8inqf2z_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T11:41:13-0700
21183,7316859723,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-audi-a4-ultra-premium/7316859723.html,bakersfield,https://bakersfield.craigslist.org,24990,2018,audi,a4 ultra premium sedan 4d,good,,gas,24116,clean,other,WAUKMAF47JA073582,fwd,sedan,white,https://images.craigslist.org/00V0V_amEaMI4u65kz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T11:41:12-0700
21187,7316838447,https://bakersfield.craigslist.org/cto/d/bakersfield-1987-vanagon-adventurewagen/7316838447.html,bakersfield,https://bakersfield.craigslist.org,32500,1987,volkswagen,vanagon,excellent,4 cylinders,gas,177313,clean,automatic,WV2YB0253HH091608,rwd,mini-van,blue,https://images.craigslist.org/00S0S_lboGmv442Jyz_0CI0mA_600x450.jpg,ca,35.393662,-119.017503,2021-05-04T11:07:34-0700
21200,7316775100,https://bakersfield.craigslist.org/ctd/d/bakersfield-2013-lexus-gs-gs-350-sedan/7316775100.html,bakersfield,https://bakersfield.craigslist.org,23990,2013,lexus,gs 350 sedan 4d,good,6 cylinders,gas,39664,clean,other,JTHBE1BLXD5015751,rwd,sedan,brown,https://images.craigslist.org/00G0G_gVmtuvohZ1z_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T09:31:03-0700
21201,7316775050,https://bakersfield.craigslist.org/ctd/d/bakersfield-2016-chevy-chevrolet/7316775050.html,bakersfield,https://bakersfield.craigslist.org,29990,2016,chevrolet,colorado extended cab,good,6 cylinders,gas,17302,clean,other,1GCHTCE37G1186784,4wd,pickup,red,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T09:31:00-0700
21205,7316719410,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-mercedes-benz-class/7316719410.html,bakersfield,https://bakersfield.craigslist.org,25590,2018,mercedes-benz,c-class c 300,good,,gas,33640,clean,other,55SWF4JB4JU253498,rwd,sedan,blue,https://images.craigslist.org/00q0q_8sjlBeWyfRTz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T08:01:12-0700
21206,7316713667,https://bakersfield.craigslist.org/ctd/d/bakersfield-2013-acura-tl-special/7316713667.html,bakersfield,https://bakersfield.craigslist.org,16990,2013,acura,tl special edition sedan,good,6 cylinders,gas,67448,clean,automatic,19UUA8F34DA018016,fwd,sedan,silver,https://images.craigslist.org/00V0V_freDIhvxAq5z_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-04T07:51:34-0700
21212,7316613709,https://bakersfield.craigslist.org/ctd/d/stanton-2007-dodge-ram-2500-laramie/7316613709.html,bakersfield,https://bakersfield.craigslist.org,36950,2007,ram,2500 quad cab,excellent,6 cylinders,diesel,121349,clean,automatic,3D7KS28A27G780042,4wd,truck,silver,https://images.craigslist.org/00D0D_1cwNTs8Q5nKz_0CI0t2_600x450.jpg,ca,33.794656,-117.992994,2021-05-04T00:25:15-0700
21213,7316613627,https://bakersfield.craigslist.org/ctd/d/stanton-2006-ford-f250-lariat-diesel/7316613627.html,bakersfield,https://bakersfield.craigslist.org,31950,2006,ford,f250 super duty,excellent,8 cylinders,diesel,98740,clean,automatic,1FTSW21P36EC06410,4wd,truck,grey,https://images.craigslist.org/00B0B_8zx8nfPJQ0iz_0CI0t2_600x450.jpg,ca,33.794656,-117.992994,2021-05-04T00:23:53-0700
21214,7316613598,https://bakersfield.craigslist.org/ctd/d/stanton-2018-chevy-silverado-2500-hd/7316613598.html,bakersfield,https://bakersfield.craigslist.org,36950,2018,chevrolet,silverado 2500 hd,excellent,8 cylinders,gas,97602,clean,automatic,1GC2KUEGXJZ241738,4wd,truck,white,https://images.craigslist.org/00F0F_4EImbePXMhyz_0CI0t2_600x450.jpg,ca,33.794656,-117.992994,2021-05-04T00:23:17-0700
21236,7316464766,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-mazda-mazda3-select/7316464766.html,bakersfield,https://bakersfield.craigslist.org,20590,2019,mazda,mazda3 select sedan 4d,good,,gas,19900,clean,other,3MZBPAALXKM107296,fwd,sedan,,https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg,ca,35.38,-119.02,2021-05-03T15:11:11-0700
21237,7316464709,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-tesla-model-standard/7316464709.html,bakersfield,https://bakersfield.craigslist.org,39590,2019,tesla,model 3 standard range,good,,electric,21521,clean,other,5YJ3E1EA6KF426592,rwd,sedan,white,https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg,ca,35.38,-119.02,2021-05-03T15:11:05-0700
21239,7316459483,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-mini-convertible/7316459483.html,bakersfield,https://bakersfield.craigslist.org,35990,2019,mini,convertible cooper s 2d,good,,gas,9508,clean,other,WMWWG9C51K3E40943,fwd,other,blue,https://images.craigslist.org/00C0C_5N0oDxDEgQDz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T15:00:57-0700
21242,7316449542,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-honda-accord-touring/7316449542.html,bakersfield,https://bakersfield.craigslist.org,26590,2018,honda,accord touring sedan 4d,good,,gas,41714,clean,other,1HGCV1F91JA144597,fwd,sedan,,https://images.craigslist.org/00h0h_8io32l5Fjroz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T14:41:03-0700
21246,7316428095,https://bakersfield.craigslist.org/ctd/d/bakersfield-2020-vw-volkswagen-passat/7316428095.html,bakersfield,https://bakersfield.craigslist.org,25590,2020,volkswagen,passat r-line sedan,good,,gas,11602,clean,other,1VWMA7A38LC016527,fwd,sedan,white,https://images.craigslist.org/00A0A_dlwKcQHofCrz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T14:01:11-0700
21247,7316427932,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-subaru-brz-limited/7316427932.html,bakersfield,https://bakersfield.craigslist.org,28990,2018,subaru,brz limited coupe 2d,good,,gas,6334,clean,other,JF1ZCAC17J8601746,rwd,coupe,blue,https://images.craigslist.org/00r0r_jRfUhaXdYtNz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T14:00:58-0700
21255,7316374751,https://bakersfield.craigslist.org/ctd/d/bakersfield-2016-kia-forte-koup-sx/7316374751.html,bakersfield,https://bakersfield.craigslist.org,15590,2016,kia,forte koup sx coupe 2d,good,,gas,53066,clean,other,KNAFZ6A39G5606001,fwd,coupe,red,https://images.craigslist.org/01414_3FlFAF3lVpjz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T12:31:15-0700
21261,7316349661,https://bakersfield.craigslist.org/ctd/d/bakersfield-2016-chevy-chevrolet/7316349661.html,bakersfield,https://bakersfield.craigslist.org,34990,2016,chevrolet,silverado 1500 double,good,8 cylinders,gas,42468,clean,other,1GCVKREC6GZ424294,4wd,pickup,red,https://images.craigslist.org/00T0T_9IsnYCg8Deyz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T11:51:22-0700
21279,7316310836,https://bakersfield.craigslist.org/ctd/d/bakersfield-2017-mercedes-benz-class/7316310836.html,bakersfield,https://bakersfield.craigslist.org,19990,2017,mercedes-benz,b-class b 250e,good,,gas,11951,clean,other,WDDVP9AB2HJ014533,fwd,hatchback,white,https://images.craigslist.org/00J0J_cVlDdphSH3Yz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T10:51:13-0700
21280,7316304748,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-mercedes-benz-class/7316304748.html,bakersfield,https://bakersfield.craigslist.org,34990,2018,mercedes-benz,e-class e 300,good,,other,22272,clean,automatic,WDDZF4JB1JA360795,rwd,sedan,white,https://images.craigslist.org/00p0p_8Lt2e6XvciLz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T10:41:35-0700
21282,7316298300,https://bakersfield.craigslist.org/ctd/d/bakersfield-2016-nissan-frontier-crew/7316298300.html,bakersfield,https://bakersfield.craigslist.org,25590,2016,nissan,frontier crew cab sv,good,6 cylinders,gas,38282,clean,other,1N6AD0ER2GN742510,fwd,pickup,silver,https://images.craigslist.org/00T0T_dxg2Ciatq6Lz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T10:31:34-0700
21284,7316298191,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-nissan-frontier-king/7316298191.html,bakersfield,https://bakersfield.craigslist.org,24990,2019,nissan,frontier king cab sv,good,,gas,14043,clean,other,1N6BD0CT2KN701726,fwd,pickup,white,https://images.craigslist.org/00M0M_iV7SsHl3FRlz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T10:31:26-0700
21285,7316298274,https://bakersfield.craigslist.org/ctd/d/bakersfield-2020-nissan-370z-coupe-2d/7316298274.html,bakersfield,https://bakersfield.craigslist.org,33990,2020,nissan,370z coupe 2d,good,6 cylinders,gas,1000,clean,other,JN1AZ4EH4LM823238,rwd,coupe,white,https://images.craigslist.org/00P0P_aQjrADLDvZsz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-03T10:31:32-0700
21288,7316287216,https://bakersfield.craigslist.org/ctd/d/arroyo-grande-2018-ford-150/7316287216.html,bakersfield,https://bakersfield.craigslist.org,35395,2018,ford,f-150,excellent,6 cylinders,gas,49425,clean,automatic,1FTEW1CB1JKD95397,rwd,pickup,white,https://images.craigslist.org/00d0d_4vXLh79n6nWz_0ak07K_600x450.jpg,ca,35.119931,-120.57697,2021-05-03T10:15:12-0700
21300,7315999829,https://bakersfield.craigslist.org/cto/d/bakersfield-2017-jeep-wrangler/7315999829.html,bakersfield,https://bakersfield.craigslist.org,36900,2017,jeep,wrangler unlimited sport,like new,6 cylinders,gas,21517,clean,automatic,1C4BJWDG1HL746838,4wd,SUV,silver,https://images.craigslist.org/00g0g_aeDjbBcB5S5z_1320MM_600x450.jpg,ca,35.3935,-119.1205,2021-05-02T16:55:06-0700
21310,7315927946,https://bakersfield.craigslist.org/ctd/d/garden-grove-2018-ram-3500-chassisunder/7315927946.html,bakersfield,https://bakersfield.craigslist.org,39999,2018,ram,chassis 3500,excellent,,diesel,89125,clean,automatic,3C7WRSCL6JG124954,rwd,pickup,white,https://images.craigslist.org/00R0R_fswUVIYNqXLz_0cU09G_600x450.jpg,ca,33.751002,-117.919522,2021-05-02T14:00:11-0700
21311,7315916772,https://bakersfield.craigslist.org/ctd/d/fowler-2014-levantada-gmc-sierra-venta/7315916772.html,bakersfield,https://bakersfield.craigslist.org,36250,2014,gmc,sierra,good,8 cylinders,gas,92687,clean,automatic,3GTU2UEC4EG342740,4wd,truck,black,https://images.craigslist.org/00505_4iCNQV2kCr8z_0CI0t2_600x450.jpg,ca,36.62867,-119.680793,2021-05-02T13:36:05-0700
21315,7315894216,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-acura-ilx-premium-pkg/7315894216.html,bakersfield,https://bakersfield.craigslist.org,24990,2019,acura,ilx premium pkg sedan 4d,good,,other,5334,clean,other,19UDE2F79KA014450,fwd,sedan,,https://images.craigslist.org/00R0R_lwWjXSEWNa7z_0x20oM_600x450.jpg,ca,35.38,-119.02,2021-05-02T12:51:20-0700
21316,7315894047,https://bakersfield.craigslist.org/ctd/d/bakersfield-2017-toyota-avalon-xle/7315894047.html,bakersfield,https://bakersfield.craigslist.org,24590,2017,toyota,avalon xle touring sedan,good,6 cylinders,other,42253,clean,other,4T1BK1EB3HU263666,fwd,sedan,silver,https://images.craigslist.org/00F0F_gGpuGpkdbSEz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T12:51:05-0700
21320,7315868319,https://bakersfield.craigslist.org/ctd/d/bakersfield-2015-hyundai-genesis-coupe/7315868319.html,bakersfield,https://bakersfield.craigslist.org,22590,2015,hyundai,genesis coupe 3.8 2d,good,6 cylinders,gas,20346,clean,other,KMHHT6KJ6FU130185,rwd,coupe,,https://images.craigslist.org/00000_a4A4uV8C4kJz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T12:01:03-0700
21322,7315867246,https://bakersfield.craigslist.org/ctd/d/fowler-2017-ram-1500-sport-sale-price/7315867246.html,bakersfield,https://bakersfield.craigslist.org,36885,2017,ram,1500,excellent,8 cylinders,gas,61400,clean,automatic,1C6RR6MT7HS585462,rwd,offroad,grey,https://images.craigslist.org/00U0U_1S9Pm7NM29zz_0CI0t2_600x450.jpg,ca,36.62867,-119.680793,2021-05-02T11:58:59-0700
21323,7315863520,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-hyundai-santa-fe-24/7315863520.html,bakersfield,https://bakersfield.craigslist.org,29990,2019,hyundai,santa fe 2.4 ultimate,good,,gas,19699,clean,other,5NMS53AD2KH005118,fwd,other,white,https://images.craigslist.org/01212_i7zC0ayQ15ez_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T11:51:36-0700
21330,7315826480,https://bakersfield.craigslist.org/ctd/d/bakersfield-2017-vw-volkswagen-golf-gti/7315826480.html,bakersfield,https://bakersfield.craigslist.org,22990,2017,volkswagen,golf gti se hatchback,good,,gas,34443,clean,other,3VW447AU3HM032821,fwd,sedan,silver,https://images.craigslist.org/00202_7e35zVtO7hQz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T10:41:33-0700
21331,7315826287,https://bakersfield.craigslist.org/ctd/d/bakersfield-2020-gmc-acadia-sle-sport/7315826287.html,bakersfield,https://bakersfield.craigslist.org,31990,2020,gmc,acadia sle sport utility 4d,good,6 cylinders,gas,4108,clean,other,1GKKNKLS4LZ240269,fwd,other,white,https://images.craigslist.org/00v0v_dDlBtT3ffG7z_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T10:41:16-0700
21332,7315820895,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-infiniti-q50-20t-pure/7315820895.html,bakersfield,https://bakersfield.craigslist.org,23590,2018,infiniti,q50 2.0t pure sedan 4d,good,,other,36070,clean,other,JN1CV7AP8JM241529,rwd,sedan,,https://images.craigslist.org/01414_d8mNTfjOqcEz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T10:31:05-0700
21337,7315795550,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-audi-a3-premium-sedan/7315795550.html,bakersfield,https://bakersfield.craigslist.org,27590,2019,audi,a3 premium sedan 4d,good,,gas,10592,clean,other,WAUAUGFF1K1012729,fwd,sedan,black,https://images.craigslist.org/00N0N_1xMPvfxRAIdz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T09:41:29-0700
21341,7315760994,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-ford-cmax-hybrid-se/7315760994.html,bakersfield,https://bakersfield.craigslist.org,16590,2018,ford,c-max hybrid se wagon 4d,good,,hybrid,42749,clean,other,1FADP5AU4JL105772,fwd,wagon,blue,https://images.craigslist.org/01414_d59kzUsnvBUz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T08:31:30-0700
21342,7315760888,https://bakersfield.craigslist.org/ctd/d/bakersfield-2019-ford-ranger-supercrew/7315760888.html,bakersfield,https://bakersfield.craigslist.org,33590,2019,ford,ranger supercrew xl pickup,good,,gas,33424,clean,other,1FTER4FH3KLA51140,4wd,pickup,white,https://images.craigslist.org/01010_4ya6B0PjFRMz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T08:31:18-0700
21343,7315734380,https://bakersfield.craigslist.org/ctd/d/bakersfield-2017-hyundai-sonata-plugin/7315734380.html,bakersfield,https://bakersfield.craigslist.org,19990,2017,hyundai,sonata plug-in hybrid,good,,hybrid,29254,clean,manual,KMHE54L2XHA065127,fwd,sedan,white,https://images.craigslist.org/00909_dV1q6gmPAi7z_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T07:31:18-0700
21344,7315734294,https://bakersfield.craigslist.org/ctd/d/bakersfield-2018-gmc-sierra-1500-double/7315734294.html,bakersfield,https://bakersfield.craigslist.org,35590,2018,gmc,sierra 1500 double cab sle,good,,other,19458,clean,other,1GTV2MEH7JZ364418,4wd,pickup,black,https://images.craigslist.org/00606_4L9QeyKaRlZz_0gw0co_600x450.jpg,ca,35.38,-119.02,2021-05-02T07:31:07-0700
21354,7315629109,https://bakersfield.craigslist.org/ctd/d/bakersfield-2014-kia-optima-4dr-sdn-lx/7315629109.html,bakersfield,https://bakersfield.craigslist.org,9597,2014,kia,optima,excellent,4 cylinders,gas,145789,clean,automatic,KNAGM4A70E5480330,fwd,sedan,silver,https://images.craigslist.org/00Y0Y_bOHA3xGiRiSz_0cU09G_600x450.jpg,ca,35.339728,-119.029217,2021-05-01T20:00:58-0700
